AFUA_1G16560	AFUB_015910
AFUA_3G02220	AFUB_046130
AFUA_6G11420	AFUB_077430
AFUA_1G03530	AFUB_003940
AFUA_1G16150	AFUB_085510
AFUA_4G07435	AFUB_064530
AFUA_3G00980	AFUB_047420
AFUA_3G06100	AFUB_042950
AFUA_7G02240	AFUB_088790
AFUA_2G08750	AFUB_024660
AFUA_6G04890	AFUB_093400
AFUA_4G12740	AFUB_069660
AFUA_6G08770	AFUB_074730
AFUA_1G07420	AFUB_073880, AFUB_007750
AFUA_5G03560	AFUB_052080
AFUA_6G12290	AFUB_078290
AFUA_3G11410	AFUB_037760
AFUA_1G12720	AFUB_012190
AFUA_7G06130	AFUB_091710
AFUA_5G07440	AFUB_054990
AFUA_7G04890	AFUB_090440
AFUA_2G17940	AFUB_033630
AFUA_2G16160	AFUB_031840
AFUA_2G03540	AFUB_020640
AFUA_4G00990	AFUB_101490
AFUA_4G06110	AFUB_063230
AFUA_8G02250	AFUB_084360
AFUA_3G08760	AFUB_040340
AFUA_6G03560	AFUB_094730
AFUA_1G02210	AFUB_002590
AFUA_1G16610	AFUB_015980
AFUA_6G10100	AFUB_076170
AFUA_5G12750	AFUB_060420
AFUA_3G12280	AFUB_036890
AFUA_1G13590	AFUB_013080
AFUA_2G07430	AFUB_023480
AFUA_5G02230	AFUB_050760
AFUA_4G11420	AFUB_068450
AFUA_2G12730	AFUB_028370
AFUA_1G00980	AFUB_047560
AFUA_8G06140	AFUB_001940
AFUA_1G06100	AFUB_006480
AFUA_3G03550	AFUB_044680
AFUA_6G12750	AFUB_078750
AFUA_1G03080	AFUB_003490
AFUA_1G17480	AFUB_016840
AFUA_1G04860	AFUB_005200
AFUA_1G11400	AFUB_010830
AFUA_5G06120	AFUB_053680
AFUA_4G08770	AFUB_065870
AFUA_5G07902	AFUB_055435
AFUA_2G16620	AFUB_032300
AFUA_2G02220	AFUB_019300
AFUA_5G11420	AFUB_058990
AFUA_2G00980	AFUB_018070
AFUA_3G07440	AFUB_041640
AFUA_8G02710	AFUB_044670, AFUB_083880
AFUA_6G02242	AFUB_096080
AFUA_3G12740	AFUB_036430
AFUA_1G12270	AFUB_011740
AFUA_5G08770	AFUB_056300
AFUA_2G06110	AFUB_023190
AFUA_4G03560	AFUB_099490
AFUA_2G17490	AFUB_033180
AFUA_2G03090	AFUB_020150
AFUA_2G04870	AFUB_021900
AFUA_8G06600	AFUB_081170
AFUA_6G07910	AFUB_073900
AFUA_4G07440	AFUB_064540
AFUA_3G02230	AFUB_046120
AFUA_1G03540	AFUB_003950
AFUA_1G16160	AFUB_079150, AFUB_048830
AFUA_6G11430	AFUB_077440
AFUA_3G06110	AFUB_042940
AFUA_7G02250	AFUB_088800
AFUA_5G10100	AFUB_057700
AFUA_4G12750	AFUB_069670
AFUA_2G12280	AFUB_027950, AFUB_080180
AFUA_6G08780	AFUB_074740
AFUA_3G07900	AFUB_041220
AFUA_6G02700	AFUB_095610
AFUA_1G07430	AFUB_007760
AFUA_5G03570	AFUB_052090
AFUA_3G11420	AFUB_037750
AFUA_1G12730	AFUB_012200
AFUA_6G02705	AFUB_095600
AFUA_7G06140	AFUB_091720
AFUA_5G07450	AFUB_055000
AFUA_3G15300	AFUB_033920
AFUA_2G17950	AFUB_033640
AFUA_2G16170	AFUB_031850
AFUA_4G07900	AFUB_065010
AFUA_4G06120	AFUB_063240
AFUA_3G08770	AFUB_040330
AFUA_8G02260	AFUB_084350
AFUA_6G03570	AFUB_094720
AFUA_1G02220	AFUB_002600
AFUA_1G16620	AFUB_079810, AFUB_015990
AFUA_5G12760	AFUB_060430
AFUA_3G12290	AFUB_036870
AFUA_2G07440	AFUB_023490
AFUA_5G02240	AFUB_050770
AFUA_2G12740	AFUB_028380
AFUA_1G00990	AFUB_033880
AFUA_8G06150	AFUB_001930
AFUA_6G07460	AFUB_073430
AFUA_1G06110	AFUB_006490
AFUA_6G14000	AFUB_000750
AFUA_3G03560	AFUB_044660
AFUA_6G12760	AFUB_078760
AFUA_3G10100	AFUB_039070
AFUA_1G04870	AFUB_005210
AFUA_1G03090	AFUB_003500
AFUA_1G17490	AFUB_016850
AFUA_1G11410	AFUB_010840
AFUA_7G06600	AFUB_092170
AFUA_5G06130	AFUB_053690
AFUA_4G08780	AFUB_065880
AFUA_4G02700	AFUB_100460
AFUA_2G16630	AFUB_032310
AFUA_2G02230	AFUB_019310
AFUA_5G11430	AFUB_059000
AFUA_2G00990	AFUB_018080
AFUA_8G02720	AFUB_083870
AFUA_1G08760	AFUB_008100
AFUA_1G15300	AFUB_014850
AFUA_4G10100	AFUB_067210
AFUA_3G12750	AFUB_036420
AFUA_1G12280	AFUB_011750
AFUA_5G08780	AFUB_056310
AFUA_2G07900	AFUB_023920
AFUA_2G06120	AFUB_023200
AFUA_5G02700	AFUB_051230
AFUA_1G08767	AFUB_008120
AFUA_2G04880	AFUB_021910
AFUA_2G11420	AFUB_027160
AFUA_8G06610	AFUB_081160
AFUA_6G07920	AFUB_073910
AFUA_4G07450	AFUB_064550
AFUA_3G02240	AFUB_046110
AFUA_6G11440	AFUB_077450
AFUA_1G16170	AFUB_079160
AFUA_1G03550	AFUB_003960
AFUA_3G06120	AFUB_042930
AFUA_7G02260	AFUB_088810
AFUA_2G08770	AFUB_024670
AFUA_5G10110	AFUB_057710
AFUA_4G12760	AFUB_069680
AFUA_2G15312	AFUB_030970
AFUA_2G08775	AFUB_024680
AFUA_8G01400	AFUB_085210
AFUA_3G07910	AFUB_041210
AFUA_6G08790	AFUB_000110, AFUB_074750
AFUA_6G02710	AFUB_095590
AFUA_1G07440	AFUB_007770
AFUA_5G03580	AFUB_052100
AFUA_3G11430	AFUB_037740
AFUA_1G12740	AFUB_012210
AFUA_7G06150	AFUB_091730
AFUA_5G07460	AFUB_055010
AFUA_5G14000	AFUB_061680
AFUA_3G15310	AFUB_033910
AFUA_2G16180	AFUB_031860
AFUA_2G03560	AFUB_020650
AFUA_2G17960	AFUB_033650
AFUA_2G10100	AFUB_025910
AFUA_6G06600	AFUB_072530
AFUA_4G07910	AFUB_065020
AFUA_4G06130	AFUB_063250
AFUA_8G02270	AFUB_084340
AFUA_3G08780	AFUB_040320
AFUA_3G02700	AFUB_045580
AFUA_6G03580	AFUB_094710
AFUA_1G02230	AFUB_002610
AFUA_1G16630	AFUB_016000
AFUA_6G10120	AFUB_076180
AFUA_5G12770	AFUB_060440
AFUA_2G07450	AFUB_023500
AFUA_1G16635	AFUB_016010
AFUA_5G02250	AFUB_050780
AFUA_4G11440	AFUB_068460
AFUA_8G06160	AFUB_001920
AFUA_6G07470	AFUB_080280, AFUB_080290, AFUB_073440
AFUA_6G14010	AFUB_000740
AFUA_1G06120	AFUB_006500
AFUA_3G03570	AFUB_044650
AFUA_6G12770	AFUB_078770
AFUA_3G10110	AFUB_039060
AFUA_1G04880	AFUB_005240
AFUA_1G11420	AFUB_010850
AFUA_7G06610	AFUB_092180
AFUA_5G07920	AFUB_055450
AFUA_5G06140	AFUB_053700
AFUA_4G08790	AFUB_065890
AFUA_4G02710	AFUB_100480, AFUB_100440
AFUA_2G16640	AFUB_032320
AFUA_2G02240	AFUB_019320
AFUA_5G11440	AFUB_059010
AFUA_8G02730	AFUB_083860
AFUA_3G07460	AFUB_041630
AFUA_6G02260	AFUB_096070
AFUA_1G15310	AFUB_014860
AFUA_4G10110	AFUB_067230
AFUA_3G12760	AFUB_036410
AFUA_1G12290	AFUB_011760
AFUA_7G01400	AFUB_087970
AFUA_5G08790	AFUB_056320
AFUA_2G07910	AFUB_023930
AFUA_2G06130	AFUB_023210
AFUA_5G02710	AFUB_051240
AFUA_4G03580	AFUB_099480
AFUA_4G11900	AFUB_068900
AFUA_2G04890	AFUB_021920
AFUA_2G11430	AFUB_027170
AFUA_8G06620	AFUB_081150
AFUA_6G07930	AFUB_073920
AFUA_4G03585	AFUB_099470
AFUA_4G07460	AFUB_064560
AFUA_4G14000	AFUB_070910
AFUA_3G02250	AFUB_046100
AFUA_6G11450	AFUB_077460
AFUA_1G03560	AFUB_003970
AFUA_1G10100	AFUB_009510
AFUA_3G02253	AFUB_046090
AFUA_5G06600	AFUB_054150
AFUA_4G07467	AFUB_064570
AFUA_3G06130	AFUB_042920
AFUA_7G02270	AFUB_088820
AFUA_2G08780	AFUB_024690
AFUA_2G15320	AFUB_030980
AFUA_2G02700	AFUB_019800
AFUA_3G02257	AFUB_046080
AFUA_5G11900	AFUB_059450
AFUA_5G10120	AFUB_057720
AFUA_4G12770	AFUB_069690
AFUA_3G07920	AFUB_041200
AFUA_8G01410	AFUB_085200
AFUA_1G07450	AFUB_007780
AFUA_6G02720	AFUB_095580
AFUA_5G03590	AFUB_052110
AFUA_3G11440	AFUB_037730
AFUA_1G12750	AFUB_012220
AFUA_7G06160	AFUB_091740
AFUA_5G07470	AFUB_055020
AFUA_5G14010	AFUB_061690
AFUA_2G16190	AFUB_031870
AFUA_2G17970	AFUB_033660
AFUA_2G10110	AFUB_025920
AFUA_6G06610	AFUB_072540
AFUA_4G07920	AFUB_065030
AFUA_4G06140	AFUB_063260
AFUA_8G02280	AFUB_084330
AFUA_3G08790	AFUB_040310
AFUA_3G02710	AFUB_045570
AFUA_6G03590	AFUB_094700
AFUA_6G10130	AFUB_076190
AFUA_1G02240	AFUB_002620
AFUA_1G16640	AFUB_016020
AFUA_6G11910	AFUB_077900
AFUA_5G12780	AFUB_060450
AFUA_2G07460	AFUB_023510
AFUA_4G11450	AFUB_068470
AFUA_2G12760	AFUB_028390
AFUA_8G06170	AFUB_078820
AFUA_6G07480	AFUB_073450
AFUA_1G06130	AFUB_006510
AFUA_6G14020	AFUB_000730
AFUA_3G03580	AFUB_044640
AFUA_6G12780	AFUB_078780
AFUA_3G10120	AFUB_039050
AFUA_3G11900	AFUB_037280
AFUA_1G04890	AFUB_005250
AFUA_1G11430	AFUB_010860
AFUA_7G06620	AFUB_092190
AFUA_5G07930	AFUB_055460
AFUA_5G06150	AFUB_053710
AFUA_3G14000	AFUB_035210
AFUA_4G02720	AFUB_100430
AFUA_2G16650	AFUB_032330
AFUA_2G02250	AFUB_019330
AFUA_5G11450	AFUB_059020
AFUA_4G06600	AFUB_063680
AFUA_8G02740	AFUB_083850
AFUA_6G02270	AFUB_096060
AFUA_1G02700	AFUB_003090
AFUA_4G10120	AFUB_067240
AFUA_3G12770	AFUB_036400
AFUA_7G01410	AFUB_087980
AFUA_2G06140	AFUB_023220
AFUA_2G07920	AFUB_023940
AFUA_5G02720	AFUB_051250
AFUA_4G03590	AFUB_099460
AFUA_4G11910	AFUB_068910
AFUA_2G11440	AFUB_027180
AFUA_8G06630	AFUB_081140
AFUA_6G07940	AFUB_073930
AFUA_4G03595	AFUB_099450
AFUA_4G14010	AFUB_070930
AFUA_3G02260	AFUB_046070
AFUA_6G11460	AFUB_077470
AFUA_1G03570	AFUB_003980
AFUA_1G16190	AFUB_015530
AFUA_1G10110	AFUB_009520
AFUA_7G05300	AFUB_090880
AFUA_5G06610	AFUB_054160
AFUA_3G06140	AFUB_042910
AFUA_7G02280	AFUB_088830
AFUA_2G08790	AFUB_024700
AFUA_2G15330	AFUB_030990
AFUA_2G02710	AFUB_019810
AFUA_5G11910	AFUB_059470
AFUA_5G10130	AFUB_057730
AFUA_4G12780	AFUB_069700
AFUA_7G02285	AFUB_088840
AFUA_8G01420	AFUB_085190
AFUA_3G07930	AFUB_041190
AFUA_6G02730	AFUB_095570
AFUA_1G14000	AFUB_013490
AFUA_3G11450	AFUB_037720
AFUA_8G05300	AFUB_082230
AFUA_1G12760	AFUB_012230
AFUA_7G06170	AFUB_091750
AFUA_5G07480	AFUB_055030
AFUA_5G14020	AFUB_061700
AFUA_3G15330	AFUB_033900
AFUA_2G17980	AFUB_033670
AFUA_2G03580	AFUB_020660
AFUA_2G11900	AFUB_027640
AFUA_2G10120	AFUB_025930
AFUA_6G06620	AFUB_072550
AFUA_5G01405	AFUB_049900
AFUA_4G07930	AFUB_065040
AFUA_4G06150	AFUB_063270
AFUA_8G02290	AFUB_084320
AFUA_2G14000	AFUB_029630
AFUA_3G02720	AFUB_045560
AFUA_6G11920	AFUB_077910
AFUA_6G10140	AFUB_076200
AFUA_1G02250	AFUB_002630
AFUA_1G16650	AFUB_016030
AFUA_5G12790	AFUB_060460
AFUA_3G06600	AFUB_042450
AFUA_2G07470	AFUB_023520
AFUA_1G02255	AFUB_002640
AFUA_5G02270	AFUB_050800
AFUA_4G11460	AFUB_068480
AFUA_2G12770	AFUB_028400
AFUA_8G06180	AFUB_078830, AFUB_044280
AFUA_6G07490	AFUB_073460
AFUA_1G06140	AFUB_006520
AFUA_6G14030	AFUB_000720
AFUA_3G03590	AFUB_044630
AFUA_6G12790	AFUB_078790
AFUA_3G10130	AFUB_039040
AFUA_4G11467	AFUB_068490
AFUA_1G11440	AFUB_010870
AFUA_7G06630	AFUB_092200
AFUA_5G07940	AFUB_055470
AFUA_5G06160	AFUB_053720
AFUA_3G14010	AFUB_035200
AFUA_4G02730	AFUB_100420, AFUB_000030
AFUA_2G16660	AFUB_032340
AFUA_2G02260	AFUB_019340
AFUA_5G11460	AFUB_059040
AFUA_6G05300	AFUB_092980
AFUA_4G06610	AFUB_063690
AFUA_8G02750	AFUB_083840
AFUA_3G07480	AFUB_041620
AFUA_1G08790	AFUB_008130
AFUA_6G02280	AFUB_096050
AFUA_6G10600	AFUB_076640
AFUA_1G02710	AFUB_003100
AFUA_1G15330	AFUB_014870
AFUA_4G10130	AFUB_067250
AFUA_3G12780	AFUB_036390
AFUA_1G08795	AFUB_008150
AFUA_7G01420	AFUB_087990
AFUA_2G07930	AFUB_023950
AFUA_2G06150	AFUB_023230
AFUA_5G02730	AFUB_051260
AFUA_4G11920	AFUB_068920
AFUA_2G11450	AFUB_027190
AFUA_8G06640	AFUB_081130
AFUA_6G07950	AFUB_073940
AFUA_1G06600	AFUB_006980
AFUA_4G14020	AFUB_070940
AFUA_4G01400	AFUB_101880
AFUA_3G02270	AFUB_046060
AFUA_6G11470	AFUB_077480
AFUA_1G03580	AFUB_003990
AFUA_1G11900	AFUB_011350
AFUA_1G10120	AFUB_009530
AFUA_7G05310	AFUB_090890
AFUA_5G06620	AFUB_054170
AFUA_7G02290	AFUB_088850
AFUA_2G15340	AFUB_031000
AFUA_2G02720	AFUB_019820
AFUA_5G11920	AFUB_059480
AFUA_5G10140	AFUB_057740
AFUA_4G12790	AFUB_069710
AFUA_8G01430	AFUB_085180
AFUA_3G07940	AFUB_041180
AFUA_6G02740	AFUB_095560
AFUA_1G07470	AFUB_007790
AFUA_1G14010	AFUB_013500
AFUA_3G11460	AFUB_037710
AFUA_8G05310	AFUB_082220
AFUA_3G07945	AFUB_041179
AFUA_1G12770	AFUB_012240
AFUA_7G06180	AFUB_091760
AFUA_5G07490	AFUB_055040
AFUA_5G14030	AFUB_061710
AFUA_5G01410	AFUB_049945
AFUA_3G15340	AFUB_033890
AFUA_2G17990	AFUB_033680
AFUA_2G03590	AFUB_020670
AFUA_2G11910	AFUB_027650
AFUA_2G10130	AFUB_025940
AFUA_6G06630	AFUB_072560
AFUA_4G06160	AFUB_063280
AFUA_4G07940	AFUB_065050
AFUA_2G14010	AFUB_029640
AFUA_6G11930	AFUB_077920
AFUA_6G10150	AFUB_076210
AFUA_1G02260	AFUB_002650
AFUA_1G16660	AFUB_016040
AFUA_3G06610	AFUB_042440
AFUA_8G00100	AFUB_019690
AFUA_2G07480	AFUB_023530
AFUA_2G15800	AFUB_031450
AFUA_2G01400	AFUB_018480
AFUA_5G02280	AFUB_050810
AFUA_5G10600	AFUB_058220
AFUA_2G12780	AFUB_028410
AFUA_2G01405	AFUB_018490
AFUA_1G06150	AFUB_006530
AFUA_6G14040	AFUB_000710
AFUA_3G10140	AFUB_039030
AFUA_4G11477	AFUB_068490
AFUA_3G11920	AFUB_037270
AFUA_1G11450	AFUB_010880
AFUA_7G06640	AFUB_092210
AFUA_5G07950	AFUB_055480
AFUA_5G06170	AFUB_053730
AFUA_4G02740	AFUB_100410
AFUA_3G14020	AFUB_035190
AFUA_2G16670	AFUB_032350
AFUA_2G02270	AFUB_019350
AFUA_5G11470	AFUB_059050
AFUA_6G05310	AFUB_092970
AFUA_4G06620	AFUB_063700
AFUA_8G02760	AFUB_083830
AFUA_3G07490	AFUB_041619
AFUA_2G02275	AFUB_019360
AFUA_6G02290	AFUB_096040
AFUA_6G10610	AFUB_076650
AFUA_1G02720	AFUB_003110
AFUA_1G15340	AFUB_014880
AFUA_4G10140	AFUB_067260
AFUA_3G12790	AFUB_036380
AFUA_7G01430	AFUB_088000
AFUA_2G06160	AFUB_023240
AFUA_2G07940	AFUB_023960
AFUA_5G02740	AFUB_051270
AFUA_4G11930	AFUB_068930
AFUA_2G11460	AFUB_027200
AFUA_6G07960	AFUB_073950
AFUA_4G07490	AFUB_064580
AFUA_1G06610	AFUB_006990
AFUA_6G14500	AFUB_000270
AFUA_4G01410	AFUB_101890
AFUA_4G14030	AFUB_070950
AFUA_3G02280	AFUB_046050
AFUA_6G11480	AFUB_077490
AFUA_3G10600	AFUB_038560
AFUA_1G03590	AFUB_004000
AFUA_1G10130	AFUB_009540
AFUA_1G11910	AFUB_011360
AFUA_7G05320	AFUB_090900
AFUA_5G06630	AFUB_054180
AFUA_2G15350	AFUB_031010
AFUA_2G02730	AFUB_019830
AFUA_5G11930	AFUB_059490
AFUA_5G10150	AFUB_057750
AFUA_8G01440	AFUB_085170
AFUA_3G07950	AFUB_041170
AFUA_6G02750	AFUB_095550
AFUA_1G07480	AFUB_007800
AFUA_1G01400	AFUB_079390
AFUA_1G15800	AFUB_015330
AFUA_1G14020	AFUB_013510
AFUA_4G10600	AFUB_067690
AFUA_3G11470	AFUB_037700
AFUA_8G05320	AFUB_082210
AFUA_1G12780	AFUB_012250
AFUA_7G00110	AFUB_086660
AFUA_5G14040	AFUB_061720
AFUA_5G01420	AFUB_049960
AFUA_3G15350	AFUB_033880
AFUA_2G11920	AFUB_027660
AFUA_2G10140	AFUB_025950
AFUA_6G06640	AFUB_072570
AFUA_4G07950	AFUB_065060
AFUA_4G06170	AFUB_063290
AFUA_2G14020	AFUB_029650
AFUA_3G02740	AFUB_081220, AFUB_045550
AFUA_6G10160	AFUB_076220
AFUA_1G02270	AFUB_002660
AFUA_1G16670	AFUB_016050
AFUA_8G00110	AFUB_086420
AFUA_3G06620	AFUB_042430
AFUA_2G07490	AFUB_023540
AFUA_2G15810	AFUB_031460
AFUA_5G02290	AFUB_050820
AFUA_2G01410	AFUB_018500
AFUA_5G10610	AFUB_058230
AFUA_4G11480	AFUB_068500
AFUA_2G12790	AFUB_028420
AFUA_8G01900	AFUB_084710
AFUA_6G14050	AFUB_000700
AFUA_1G06160	AFUB_006540
AFUA_5G09200	AFUB_056740
AFUA_3G10150	AFUB_039020
AFUA_3G11930	AFUB_037260
AFUA_8G04000	AFUB_083570
AFUA_1G11460	AFUB_010890
AFUA_7G06650	AFUB_092220
AFUA_5G07960	AFUB_055490
AFUA_5G00100	AFUB_071540
AFUA_5G14500	AFUB_062180
AFUA_4G02750	AFUB_100400
AFUA_3G14030	AFUB_035180
AFUA_3G01410	AFUB_046990
AFUA_2G02280	AFUB_019370
AFUA_5G11480	AFUB_059060
AFUA_2G10600	AFUB_026380
AFUA_6G05320	AFUB_092960
AFUA_4G06630	AFUB_063710
AFUA_8G02770	AFUB_083820
AFUA_6G10620	AFUB_076660
AFUA_1G02730	AFUB_003120
AFUA_1G15350	AFUB_014890
AFUA_6G09200	AFUB_075180
AFUA_4G10150	AFUB_067270
AFUA_7G01440	AFUB_088010
AFUA_2G07950	AFUB_023970
AFUA_2G06170	AFUB_023250
AFUA_5G02750	AFUB_051280
AFUA_4G11940	AFUB_068940
AFUA_2G11470	AFUB_027210
AFUA_6G07970	AFUB_073960
AFUA_6G00110	AFUB_097390
AFUA_1G06620	AFUB_007000
AFUA_6G14510	AFUB_000260
AFUA_4G01420	AFUB_101900
AFUA_4G14040	AFUB_071170
AFUA_2G11475	AFUB_027220
AFUA_3G02290	AFUB_046040
AFUA_6G11490	AFUB_077500
AFUA_3G10610	AFUB_038550
AFUA_1G11920	AFUB_011370
AFUA_1G10140	AFUB_009550
AFUA_7G05330	AFUB_090910
AFUA_5G06640	AFUB_054190
AFUA_3G06170	AFUB_042890
AFUA_2G15360	AFUB_031020
AFUA_2G02740	AFUB_019840
AFUA_5G11940	AFUB_059510
AFUA_5G10160	AFUB_057760
AFUA_6G04000	AFUB_094280
AFUA_5G06647	AFUB_054200
AFUA_8G01450	AFUB_085160
AFUA_3G07960	AFUB_041160
AFUA_6G02760	AFUB_095540
AFUA_1G07490	AFUB_007810
AFUA_1G01410	AFUB_079380
AFUA_1G15810	AFUB_015340
AFUA_1G14030	AFUB_013520
AFUA_4G10610	AFUB_067700
AFUA_3G11480	AFUB_037690
AFUA_8G05330	AFUB_082200
AFUA_1G12790	AFUB_012260
AFUA_7G01900	AFUB_088470
AFUA_7G00120	AFUB_086670
AFUA_5G14050	AFUB_061730
AFUA_5G01430	AFUB_049970
AFUA_4G09200	AFUB_066300
AFUA_2G10150	AFUB_025960
AFUA_7G04000	AFUB_089530
AFUA_6G06650	AFUB_072580
AFUA_4G07960	AFUB_065070
AFUA_4G06180	AFUB_063300
AFUA_1G05300	AFUB_005650
AFUA_4G00100	AFUB_100610
AFUA_4G14500	AFUB_071750
AFUA_3G02750	AFUB_045540
AFUA_2G14030	AFUB_029660
AFUA_6G11950	AFUB_077930
AFUA_6G10170	AFUB_076230
AFUA_1G02280	AFUB_002670
AFUA_1G16680	AFUB_016060
AFUA_1G10600	AFUB_010020
AFUA_8G00120	AFUB_086410
AFUA_3G06630	AFUB_042420
AFUA_2G15820	AFUB_031470
AFUA_5G10620	AFUB_058240
AFUA_4G11490	AFUB_068510
AFUA_8G01910	AFUB_084700
AFUA_2G05300	AFUB_022330
AFUA_1G06170	AFUB_006550
AFUA_6G14060	AFUB_000690
AFUA_5G09210	AFUB_056750
AFUA_3G11940	AFUB_037250
AFUA_3G10160	AFUB_039010
AFUA_8G04010	AFUB_083560
AFUA_1G11470	AFUB_010900
AFUA_7G06660	AFUB_092230
AFUA_5G07970	AFUB_055500
AFUA_5G06190	AFUB_053740
AFUA_5G14510	AFUB_062190
AFUA_5G00110	AFUB_071550
AFUA_4G02760	AFUB_100390
AFUA_3G01420	AFUB_046980
AFUA_3G14040	AFUB_035170
AFUA_2G02290	AFUB_019380
AFUA_2G10610	AFUB_026390
AFUA_2G16692	AFUB_032360
AFUA_6G05330	AFUB_092950
AFUA_4G06640	AFUB_063720
AFUA_8G02780	AFUB_003180, AFUB_083810
AFUA_6G10630	AFUB_076670
AFUA_1G02740	AFUB_003130
AFUA_1G15360	AFUB_014900
AFUA_6G09210	AFUB_075190
AFUA_4G10160	AFUB_067280
AFUA_5G04000	AFUB_052500
AFUA_7G01450	AFUB_088020
AFUA_2G07960	AFUB_023980
AFUA_2G06180	AFUB_023260
AFUA_5G02760	AFUB_051290
AFUA_2G11480	AFUB_027230
AFUA_8G06670	AFUB_081110
AFUA_6G07980	AFUB_073970
AFUA_6G00120	AFUB_097380
AFUA_6G01900	AFUB_096450
AFUA_6G14520	AFUB_000250
AFUA_1G06630	AFUB_007010
AFUA_4G01430	AFUB_101910
AFUA_4G14050	AFUB_071180
AFUA_3G10620	AFUB_038540
AFUA_1G11930	AFUB_011380
AFUA_1G10150	AFUB_009560
AFUA_6G01905	AFUB_096440
AFUA_7G05340	AFUB_090920
AFUA_3G06180	AFUB_042880
AFUA_3G00100	AFUB_048340
AFUA_3G14500	AFUB_034730
AFUA_2G02750	AFUB_019850
AFUA_2G15370	AFUB_031030
AFUA_5G11950	AFUB_059520
AFUA_5G10170	AFUB_057770
AFUA_6G04010	AFUB_094270
AFUA_8G01460	AFUB_085150
AFUA_3G07970	AFUB_041150
AFUA_6G02770	AFUB_095530
AFUA_1G01420	AFUB_079360
AFUA_1G15820	AFUB_015350
AFUA_1G14040	AFUB_013530
AFUA_4G10620	AFUB_067710
AFUA_3G11490	AFUB_037680
AFUA_8G05340	AFUB_082190
AFUA_8G01465	AFUB_064890
AFUA_7G01910	AFUB_088480
AFUA_7G00130	AFUB_086680
AFUA_5G14060	AFUB_061740
AFUA_5G01440	AFUB_049980
AFUA_4G09210	AFUB_066310
AFUA_2G11940	AFUB_027670
AFUA_2G10160	AFUB_025970
AFUA_7G04010	AFUB_089540
AFUA_6G06660	AFUB_072590
AFUA_4G07970	AFUB_065080
AFUA_1G05310	AFUB_005660
AFUA_6G13200	AFUB_001560
AFUA_4G06190	AFUB_063310
AFUA_4G00110	AFUB_100620
AFUA_4G14510	AFUB_071760
AFUA_2G14040	AFUB_029670
AFUA_3G02760	AFUB_045530
AFUA_6G11960	AFUB_077940
AFUA_6G10180	AFUB_076240
AFUA_1G02290	AFUB_002680
AFUA_1G16690	AFUB_016070
AFUA_1G10610	AFUB_010030
AFUA_7G05800	AFUB_091380
AFUA_8G00130	AFUB_086400
AFUA_3G06640	AFUB_042410
AFUA_2G15830	AFUB_031480
AFUA_2G01430	AFUB_018510
AFUA_5G10630	AFUB_058250
AFUA_4G04000	AFUB_099010
AFUA_8G01920	AFUB_084690
AFUA_2G05310	AFUB_022340
AFUA_1G06180	AFUB_006560
AFUA_6G14070	AFUB_000670
AFUA_1G00100	AFUB_079890
AFUA_1G14500	AFUB_014030
AFUA_5G09220	AFUB_056760
AFUA_3G10170	AFUB_039000
AFUA_3G11950	AFUB_037240
AFUA_8G05800	AFUB_081750
AFUA_1G11480	AFUB_010910
AFUA_8G04020	AFUB_083550
AFUA_7G06670	AFUB_092240
AFUA_5G00120	AFUB_071560
AFUA_5G14520	AFUB_062200
AFUA_5G01900	AFUB_050430
AFUA_4G02770	AFUB_100380
AFUA_3G01430	AFUB_046970
AFUA_3G10175	AFUB_038990
AFUA_3G11955	AFUB_037230
AFUA_3G14050	AFUB_035160
AFUA_8G05805	AFUB_081740
AFUA_7G06675	AFUB_092250
AFUA_2G10620	AFUB_026400
AFUA_2G09200	AFUB_025080
AFUA_6G05340	AFUB_092940
AFUA_8G02790	AFUB_083800
AFUA_2G00100	AFUB_017180
AFUA_6G10640	AFUB_076680
AFUA_1G02750	AFUB_003140
AFUA_1G15370	AFUB_014910
AFUA_6G09220	AFUB_075200
AFUA_4G10170	AFUB_067290
AFUA_5G04010	AFUB_052520
AFUA_3G05320	AFUB_043680
AFUA_7G01460	AFUB_088030
AFUA_2G07970	AFUB_023990
AFUA_2G06190	AFUB_023270
AFUA_5G02770	AFUB_051300
AFUA_4G11960	AFUB_068950
AFUA_2G11490	AFUB_027240
AFUA_8G06680	AFUB_081100
AFUA_6G07990	AFUB_073980
AFUA_6G01910	AFUB_096430
AFUA_1G06640	AFUB_007020
AFUA_6G00130	AFUB_097370
AFUA_6G14530	AFUB_000240
AFUA_4G14060	AFUB_071195
AFUA_4G01440	AFUB_101920, AFUB_045910
AFUA_3G10630	AFUB_038530
AFUA_3G09210	AFUB_039930
AFUA_1G11940	AFUB_011390
AFUA_1G10160	AFUB_009570
AFUA_7G05350	AFUB_091500
AFUA_5G06660	AFUB_054220
AFUA_5G13200	AFUB_060910
AFUA_3G06190	AFUB_042870
AFUA_3G00110	AFUB_048330
AFUA_3G14510	AFUB_034720
AFUA_2G15380	AFUB_031040
AFUA_2G02760	AFUB_019860
AFUA_5G11960	AFUB_059530
AFUA_5G10180	AFUB_057780
AFUA_6G04020	AFUB_094260
AFUA_8G01470	AFUB_085140
AFUA_3G07980	AFUB_041140, AFUB_049520
AFUA_6G02780	AFUB_095520
AFUA_3G01900	AFUB_046520
AFUA_1G01430	AFUB_079350
AFUA_1G15830	AFUB_015360
